Date,Open,High,Low,Close,Volume,Market Cap,Rounded Low,Spread (Hi-Low),Spread(Close-Open)
12/31/16,960.63,963.74,947.24,963.74,951822896.3,15492554222,900,16.5,3.11
12/30/16,972.53,972.53,934.83,961.24,1520337092,15450507055,900,37.7,-11.29
12/29/16,975.13,979.4,954.5,973.5,1296395393,15645617392,900,24.9,-1.63
12/28/16,934.83,975.92,934.83,975.92,1252602018,15682769405,900,41.09,41.09
12/27/16,908.35,940.05,904.26,933.2,1163839042,14994286713,900,35.79,24.85
12/26/16,896.91,913.18,896.9,907.61,1004037843,14581389977,900,16.28,10.7
12/25/16,899.65,899.65,862.42,896.18,736117254.3,14396194094,800,37.23,-3.47
12/24/16,922.18,923.48,886.34,898.82,1004518585,14436754927,800,37.14,-23.36
12/23/16,864.89,925.12,864.68,921.98,1659745295,14807189352,900,60.44,57.09
12/22/16,834.18,875.78,834.15,864.54,1423460532,13882988216,800,41.63,30.36
12/21/16,800.64,834.28,799.41,834.28,1956303665,13395445163,800,34.87,33.64
12/20/16,792.25,801.34,791.5,800.88,1135151274,12857473134,800,9.84,8.63
12/19/16,790.69,793.61,790.32,792.71,1010832957,12725090633,700,3.29,2.02
12/18/16,791.01,794.74,788.03,790.53,847570827.7,12688510068,700,6.71,-0.48
12/17/16,785.17,792.51,784.86,790.83,830427567.9,12691945028,700,7.65,5.66
12/16/16,778.96,785.03,778.96,784.91,1260363398,12595490539,700,6.07,5.95
12/15/16,780.07,781.43,777.8,778.09,1378019467,12484761985,700,3.63,-1.98
12/14/16,780.01,782.03,776.84,781.48,1093095441,12534369129,700,5.19,1.47
12/13/16,780.65,788.46,777.96,780.56,989225844.6,12521776922,700,10.5,-0.09
12/12/16,770.04,781.92,770.04,780.09,982912513.8,12512497969,700,11.88,10.05
12/11/16,774.75,774.8,765.41,769.73,639637501.3,12344888048,700,9.39,-5.02
12/10/16,773.02,777.09,772.91,774.65,731857052.4,12421967470,700,4.18,1.63
12/9/16,769.94,774.53,769.65,772.79,942759519.4,12390863077,700,4.88,2.85
12/8/16,768.08,774.7,765.95,770.81,905673784.3,12357837893,700,8.75,2.73
12/7/16,764.21,771.54,759.75,768.13,983940929.7,12313376414,700,11.79,3.92
12/6/16,758.72,765.62,758.72,764.22,1076275365,12249086971,700,6.9,5.5
12/5/16,773.39,773.47,751.71,758.7,1145587202,12159115875,700,21.76,-14.69
12/4/16,771.64,773.87,768.16,773.87,585299984,12400766376,700,5.71,2.23
12/3/16,778.25,778.25,764.86,771.16,717719190.6,12355811709,700,13.39,-7.09
12/2/16,757.54,781.3,757.54,777.94,1185588274,12462935160,700,23.76,20.4
12/1/16,746.05,758.28,746.05,756.77,915126255.3,12122431239,700,12.23,10.72
11/30/16,736.28,747.93,736.27,745.69,854344266.5,11943536630,700,11.66,9.41
11/29/16,736.33,737.47,734.56,735.6,873291396.3,11780661280,700,2.91,-0.73
11/28/16,732.48,738.01,732.48,735.81,847352893.6,11782628755,700,5.53,3.33
11/27/16,735.44,739.02,731.09,732.03,541965439.9,11720648987,700,7.93,-3.41
11/26/16,741.51,742.21,729.63,735.38,705221277.4,11772895899,700,12.58,-6.13
11/25/16,740.44,741.65,734.59,741.65,924555579.1,11871816579,700,7.06,1.21
11/24/16,744.62,746.83,733.49,740.29,1196039980,11848658575,700,13.34,-4.33
11/23/16,751.74,752.25,738.92,744.59,1072285084,11916054235,700,13.33,-7.15
11/22/16,739.64,753.87,736.53,751.35,1008660077,12022735372,700,17.34,11.71
11/21/16,731.27,741.72,730.51,739.25,957019911.6,11827902946,700,11.21,7.98
11/20/16,751.88,755.48,717.94,731.03,727438747.6,11695081878,700,37.54,-20.85
11/19/16,751.83,756.24,744.47,751.62,712838231.7,12023262925,700,11.77,-0.21
11/18/16,740.71,752.88,736.89,751.59,887066269.4,12021432968,700,15.99,10.88
11/17/16,744.88,755.65,739.51,740.98,963383909.9,11850398479,700,16.14,-3.9
11/16/16,711.17,747.61,709.04,744.2,1154799574,11900441939,700,38.57,33.03
11/15/16,705.79,715.72,705.26,711.62,1025963419,11377924616,700,10.46,5.83
11/14/16,702,706.28,699.81,705.02,833792416.4,11271073434,700,6.47,3.02
11/13/16,705.2,705.26,687.32,702.03,629169771,11215181107,700,17.94,-3.17
11/12/16,716.75,717.15,704.03,705.05,569464011.8,11262273136,700,13.12,-11.7
11/11/16,715.55,718.32,714.41,716.41,808721476.7,11442241390,700,3.91,0.86
11/10/16,722.84,723.02,711.21,715.53,1100208691,11426817526,700,11.81,-7.31
11/9/16,709.83,740.05,708.61,723.27,1662165224,11548965779,700,31.44,13.44
11/8/16,703.09,712.99,702.39,709.85,2194461544,11333339468,700,10.6,6.76
11/7/16,710.74,710.74,699.9,703.13,2888114580,11224670783,700,10.84,-7.61
11/6/16,703.81,714.26,699.56,711.52,3532314042,11357385316,700,14.7,7.71
11/5/16,703.53,707.51,697.74,703.42,3888057150,11226736982,700,9.77,-0.11
11/4/16,689.12,706.93,685.56,703.23,3782596691,11222575748,700,21.37,14.11
11/3/16,742.35,745.77,678.16,688.7,4739231003,10989660280,600,67.61,-53.65
11/2/16,730.07,740.83,722.35,740.83,3249668546,11820110421,700,18.48,10.76
11/1/16,701.34,736.45,701.34,729.79,1074766650,11642863554,700,35.11,28.45
10/31/16,702.64,709.29,691.68,700.97,1042817379,11181852070,700,17.61,-1.67
10/30/16,714.12,714.12,696.47,701.86,811605302.4,11194834676,700,17.65,-12.26
10/29/16,690.29,720.4,690.05,714.48,852316194.1,11394596830,700,30.35,24.19
10/28/16,688,690.44,684.16,689.65,851011636,10997420362,600,6.28,1.65
10/27/16,678.21,688.59,678.04,688.31,2115881836,10974828655,600,10.55,10.1
10/26/16,657.68,679.73,657.68,678.3,1248768997,10813913071,600,22.05,20.62
10/25/16,654,664.42,653.7,657.59,1825757881,10482565592,600,10.72,3.59
10/24/16,657.16,657.25,652.59,653.76,2205048998,10420469172,600,4.66,-3.4
10/23/16,657.62,661.13,653.89,657.07,1053016969,10472100602,600,7.24,-0.55
10/22/16,633.14,658.2,632.85,657.29,660101513.9,10474463658,600,25.35,24.15
10/21/16,630.83,634.09,630.69,632.83,1818169130,10083501603,600,3.4,2
10/20/16,630.66,631.92,628.26,630.86,1330855790,10050854099,600,3.66,0.2
10/19/16,638.13,638.87,628.01,630.52,1059075237,10044471117,600,10.86,-7.61
10/18/16,639.41,640.74,636,637.96,1319451990,10162029114,600,4.74,-1.45
10/17/16,641.82,642.33,638.66,639.19,971922249.1,10180488274,600,3.67,-2.63
10/16/16,639.08,642.9,638.9,641.63,1344328817,10218348388,600,4,2.55
10/15/16,640.31,642.1,637.39,638.65,1900029523,10169814232,600,4.71,-1.66
10/14/16,637.01,641.28,637.01,640.38,1109555868,10196303437,600,4.27,3.37
10/13/16,636.03,638.83,635.03,636.79,728992966,10138078870,600,3.8,0.76
10/12/16,640.87,641.34,635.97,636.19,1439377030,10127644784,600,5.37,-4.68
10/11/16,619.24,642.08,618.5,641.07,1405523878,10204214839,600,23.58,21.83
10/10/16,616.82,621.32,616.2,618.99,1307710359,9851764897,600,5.12,2.17
10/9/16,619.17,619.2,616.61,616.75,1485852845,9815156618,600,2.59,-2.42
10/8/16,617.34,619.85,617.34,619.11,1176475219,9851461946,600,2.51,1.77
10/7/16,612.61,617.91,611.82,617.12,1096656616,9818599994,600,6.09,4.51
10/6/16,612.47,613.82,611.47,613.02,1108561462,9752315689,600,2.35,0.55
10/5/16,610.22,613.81,609.62,612.51,1020320667,9743018924,600,4.19,2.29
10/4/16,612.05,612.05,609.48,610.2,902981767.9,9705099355,600,2.57,-1.85
10/3/16,610.97,612.57,610.46,612.13,975534991.9,9734618878,600,2.11,1.16
10/2/16,613.95,614.01,609.68,610.89,581455200.5,9713776587,600,4.33,-3.06
10/1/16,609.93,615.24,609.93,613.98,719177196.7,9761887632,600,5.31,4.05
9/30/16,605.72,609.73,604.14,609.73,1184556479,9693198750,600,5.59,4.01
9/29/16,605.02,606.82,604.85,605.69,815912621.3,9627902106,600,1.97,0.67
9/28/16,606.24,606.59,604.61,604.73,1243808817,9611532319,600,1.98,-1.51
9/27/16,608.02,608.25,604.11,606.17,729515147,9633311305,600,4.14,-1.85
9/26/16,600.81,608.14,600.35,608.04,1112203471,9661922446,600,7.79,7.23
9/25/16,602.75,603.38,599.71,600.83,768873868.9,9546132575,600,3.67,-1.92
9/24/16,602.96,604.58,602.04,602.63,612596897.6,9573385118,600,2.54,-0.33
9/23/16,596.2,603.21,595.79,602.84,845876916.3,9575631549,600,7.42,6.64
9/22/16,597.28,598.49,596.21,596.3,967684586.4,9470698215,500,2.28,-0.98
9/21/16,603.59,603.59,595.88,597.15,778532587.3,9483211005,500,7.71,-6.44
9/20/16,609.25,609.53,607.94,608.31,940651535.2,9659269452,600,1.59,-0.94
9/19/16,609.87,610.93,608.27,609.23,674813914.3,9672709264,600,2.66,-0.64
9/18/16,606.28,610.16,605.86,609.87,537106215.7,9682008337,600,4.3,3.59
9/17/16,607.22,607.86,605.19,605.98,514053573.9,9619198525,600,2.67,-1.24
9/16/16,607.25,609.26,606.73,606.97,860449584.5,9633710359,600,2.53,-0.28
9/15/16,610.59,611.09,607.16,607.16,627338676.5,9635571708,600,3.93,-3.43
9/14/16,608.84,611.95,608.41,610.68,727148369.7,9690463177,600,3.54,1.84
9/13/16,608.03,611.19,606.92,609.24,789819935.1,9666424848,600,4.27,1.21
9/12/16,607.01,608.46,605.41,608.24,733066997.2,9649385919,600,3.05,1.23
9/11/16,623.42,628.82,600.51,606.72,601723148.9,9624021892,600,28.31,-16.7
9/10/16,622.93,625.09,622.4,623.51,616746335.6,9889124590,600,2.69,0.58
9/9/16,626.35,626.83,620.26,622.86,838831072.2,9877681032,600,6.57,-3.49
9/8/16,614.64,628.77,613.84,626.32,744068004.9,9931412644,600,14.93,11.68
9/7/16,610.57,614.54,608.51,614.54,726473207.4,9743676240,600,6.03,3.97
9/6/16,606.51,610.83,605.09,610.44,736366604.9,9677437248,600,5.74,3.93
9/5/16,608.99,609.05,602.24,606.59,807244172.3,9615468145,600,6.81,-2.4
9/4/16,598.59,611.84,596.85,608.63,463127302.6,9646846465,600,14.99,10.04
9/3/16,575.55,599.5,574.06,598.21,627491150.2,9480380026,500,25.44,22.66
9/2/16,572.41,575.64,570.81,575.54,671066442.7,9120159589,500,4.83,3.13
9/1/16,575.55,576.31,571.81,572.3,754401013.7,9067854884,500,4.5,-3.25
8/31/16,577.59,577.86,573.64,575.47,797970080.9,9117106217,500,4.22,-2.12
8/30/16,574.11,578.36,574.11,577.5,738803446.9,9148340524,500,4.25,3.39
8/29/16,574.07,576.28,573.47,574.11,741305846.9,9093420855,500,2.81,0.04
8/28/16,569.83,574.04,569.74,573.91,564720786.4,9089312935,500,4.3,4.08
8/27/16,579.45,579.84,568.63,569.95,681979421.7,9025464112,500,11.21,-9.5
8/26/16,577.75,580.62,576.86,579.65,987897762.8,9178145243,500,3.76,1.9
8/25/16,580.18,580.45,575.17,577.76,997167143.7,9147297036,500,5.28,-2.42
8/24/16,583.41,583.59,579.85,580.18,1047184294,9184728961,500,3.74,-3.23
8/23/16,586.77,589.47,581.63,583.41,1013981529,9234845697,500,7.84,-3.36
8/22/16,581.31,588.45,580.59,586.75,944043919.6,9286647694,500,7.86,5.44
8/21/16,581.94,584.16,580.22,581.31,555942850.7,9199366517,500,3.94,-0.63
8/20/16,576.08,582.82,575.46,581.7,907560200.4,9204384754,500,7.36,5.62
8/19/16,574.34,578.24,574.18,575.63,854045658.6,9107313927,500,4.06,1.29
8/18/16,573.71,577.79,573.43,574.32,970345701.7,9085487925,500,4.36,0.61
8/17/16,577.76,580.89,571.43,573.22,810158514,9066995409,500,9.46,-4.54
8/16/16,567.24,581.74,566.72,577.44,1037453248,9132941526,500,15.02,10.2
8/15/16,570.49,573.58,563.24,567.24,854450706.1,8970719083,500,10.34,-3.25
8/14/16,585.59,585.67,564.78,570.47,586428340.9,9020848475,500,20.89,-15.12
8/13/16,587.36,589.77,584.98,585.59,607966261,9258715472,500,4.79,-1.77
8/12/16,588.8,589.91,583.81,587.56,830142739.4,9288722581,500,6.1,-1.24
8/11/16,592.12,597.54,589.12,589.12,783284715.2,9312340020,500,8.42,-3
8/10/16,587.65,599.98,586.37,592.1,906336395.2,9358441335,500,13.61,4.45
8/9/16,591.04,591.09,584.79,587.8,925809743.5,9289374235,500,6.3,-3.24
8/8/16,592.74,592.99,588.05,591.05,658331753.5,9339910963,500,4.94,-1.69
8/7/16,587.77,597.51,586.82,592.69,603724252.3,9364710627,500,10.69,4.92
8/6/16,575.03,588.4,569.47,587.78,556750902.8,9286055404,500,18.93,12.75
8/5/16,578.28,578.28,569.98,575.04,953974244.2,9083715053,500,8.3,-3.24
8/4/16,566.33,579.5,565.78,578.29,1206258365,9133817995,500,13.72,11.96
8/3/16,548.66,573.36,541.55,566.35,830843524.1,8944279139,500,31.81,17.69
8/2/16,606.4,612.85,531.33,547.47,1535706767,8644864335,500,81.52,-58.93
8/1/16,624.6,626.12,605.88,606.27,741449314.4,9572348580,600,20.24,-18.33
7/31/16,655.1,655.28,624.36,624.68,795458091.8,9861866433,600,30.92,-30.42
7/30/16,657.01,658.22,654.21,655.05,538798107.5,10340045284,600,4.01,-1.96
7/29/16,655.11,657.8,654.79,656.99,957964059.7,10369809306,600,3.01,1.88
7/28/16,654.49,657.59,654.49,655.03,1062365437,10337749269,600,3.1,0.54
7/27/16,651.63,657.46,648.45,654.35,1150992411,10325917979,600,9.01,2.72
7/26/16,654.23,656.22,645.88,651.78,1084170331,10284392843,600,10.34,-2.45
7/25/16,661.26,661.83,653.4,654.1,786295133.7,10319876749,600,8.43,-7.16
7/24/16,655.41,663.11,652.79,661.28,898701310.8,10432244355,600,10.32,5.87
7/23/16,650.73,656.37,648.52,655.56,731353712.3,10340881944,600,7.85,4.83
7/22/16,664.92,666.58,646.72,650.62,992257585.2,10261989674,600,19.86,-14.3
7/21/16,665.23,666.22,660.41,665.01,937208744.1,10487976073,600,5.81,-0.22
7/20/16,672.81,672.93,663.36,665.68,1000388381,10497527596,600,9.57,-7.13
7/19/16,672.74,673.28,667.63,672.86,987136987.6,10609525767,600,5.65,0.12
7/18/16,679.81,681.55,668.63,673.11,955230974.6,10612299585,600,12.92,-6.7
7/17/16,661.99,682.36,661.99,679.46,1022165508,10711263460,600,20.37,17.47
7/16/16,663.78,666.46,659.33,660.77,865858014,10415413843,600,7.13,-3.01
7/15/16,659.17,667.08,659.04,663.26,1427068811,10453381650,600,8.04,4.09
7/14/16,652.92,662.9,652.92,658.08,824246279.9,10370714378,600,9.98,5.16
7/13/16,664.8,668.7,654.47,654.47,941042670.7,10312716681,600,14.23,-10.33
7/12/16,648.28,675.26,646.78,664.55,1011997755,10470577835,600,28.48,16.27
7/11/16,648.48,659.63,644.98,647.66,941483459.3,10203318330,600,14.65,-0.82
7/10/16,650.6,652.29,641.26,649.36,702004851.8,10229001841,600,11.03,-1.24
7/9/16,666.38,666.38,633.4,650.96,891363971.5,10252979330,600,32.98,-15.42
7/8/16,640.69,666.71,636.47,666.52,1030043943,10496037616,600,30.24,25.83
7/7/16,678.09,682.43,611.83,640.56,1470157970,10084880016,600,70.6,-37.53
7/6/16,670.42,681.9,670.42,677.33,975621085.8,10661460872,600,11.48,6.91
7/5/16,683.21,683.49,665.07,670.63,1072716732,10553590036,600,18.42,-12.58
7/4/16,658.8,683.66,650.51,683.66,1221642265,10756225162,600,33.15,24.86
7/3/16,704.97,704.97,649.01,658.66,914960533.4,10360455388,600,55.96,-46.31
7/2/16,676.73,703.7,676.4,703.7,997731337.3,11066171356,700,27.3,26.97
7/1/16,672.52,686.15,669.59,676.3,1057262652,10632674990,600,16.56,3.78
6/30/16,640.59,675.4,636.61,673.34,978376302.3,10583527799,600,38.79,32.75
6/29/16,644.12,644.68,628.28,639.89,889860092.2,10055423427,600,16.4,-4.23
6/28/16,658.1,659.25,637.77,647,946200215.3,10164806261,600,21.48,-11.1
6/27/16,629.35,655.28,620.52,655.28,1019435506,10292371661,600,34.76,25.93
6/26/16,665.93,665.98,616.93,629.37,889821585.8,9883123077,600,49.05,-36.56
6/25/16,665.28,691.73,646.56,665.12,1063202323,10442165051,600,45.17,-0.16
6/24/16,625.58,681.73,625.27,665.3,1468796194,10442233719,600,56.46,39.72
6/23/16,597.44,629.33,558.14,623.98,1558061842,9791649877,600,71.19,26.54
6/22/16,665.91,678.67,587.48,596.12,1456923306,9352374507,500,91.19,-69.79
6/21/16,735.88,735.88,639.07,666.65,1663725399,10456853278,600,96.81,-69.23
6/20/16,763.93,764.08,732.73,737.23,1552214351,11561085979,700,31.35,-26.7
6/19/16,756.69,766.62,745.63,763.78,1192420627,11974386667,700,20.99,7.09
6/18/16,748.76,777.99,733.93,756.23,1360089440,11852610450,700,44.06,7.47
6/17/16,768.49,775.36,716.56,748.91,1654257033,11734973407,700,58.8,-19.58
6/16/16,696.52,773.72,696.52,766.31,1524462023,12004751236,700,77.2,69.79
6/15/16,685.68,696.3,672.56,694.47,1278625372,10876756116,600,23.74,8.79
6/14/16,704.5,704.5,662.8,685.56,1359237371,10734585656,600,41.7,-18.94
6/13/16,671.65,716,664.49,704.38,1529057868,11026918233,700,51.51,32.73
6/12/16,609.68,684.84,607.04,672.78,1476200786,10529624647,600,77.8,63.1
6/11/16,578.67,607.12,578.67,606.73,910035071.3,9493578714,600,28.45,28.06
6/10/16,575.84,579.13,573.33,577.47,1106143719,9033522014,500,5.8,1.63
6/9/16,582.2,582.2,570.95,574.63,993267837.8,8987040811,500,11.25,-7.57
6/8/16,577.17,582.84,573.13,581.65,954914184.1,9094354021,500,9.71,4.48
6/7/16,585.45,590.26,567.51,576.6,996832423.1,9013335474,500,22.75,-8.85
6/6/16,574.6,586.47,574.6,585.54,895829405.9,9151021089,500,11.87,10.94
6/5/16,573.31,582.81,569.18,574.98,809195177.5,8983555643,500,13.63,1.67
6/4/16,569.71,590.13,564.24,572.73,656646732.8,8945981422,500,25.89,3.02
6/3/16,537.68,574.64,536.92,569.19,798923574.1,8889102698,500,37.72,31.51
6/2/16,536.52,540.35,533.08,537.97,1000942877,8399598923,500,7.27,1.45
6/1/16,531.11,543.08,525.64,536.92,923583981.1,8381321200,500,17.44,5.81
5/31/16,534.19,546.62,520.66,531.39,1109624234,8293035755,500,25.96,-2.8
5/30/16,528.47,544.35,522.96,533.86,892796952,8330000111,500,21.39,5.39
5/29/16,527.48,553.96,512.18,526.23,1093932147,8209050618,500,41.78,-1.25
5/28/16,473.03,533.47,472.7,530.04,1515561762,8266477338,500,60.77,57.01
5/27/16,453.52,478.15,453.52,473.46,1654998780,7382558440,400,24.63,19.94
5/26/16,449.67,453.64,447.9,453.38,1362798756,7067871184,400,5.74,3.71
5/25/16,446.06,450.3,446.06,449.6,1238433007,7007360094,400,4.24,3.54
5/24/16,444.29,447.1,443.93,445.98,831273004.7,6949432035,400,3.17,1.69
5/23/16,439.35,444.35,438.82,444.15,710821218.4,6919346395,400,5.53,4.8
5/22/16,443.22,443.43,439.04,439.32,521740285.2,6842082300,400,4.39,-3.9
5/21/16,442.97,443.78,441.71,443.19,550063092,6900237725,400,2.07,0.22
5/20/16,437.79,444.05,437.39,442.68,703356967.7,6890716750,400,6.66,4.89
5/19/16,454.52,454.63,438.71,438.71,956906719.9,6827425412,400,15.92,-15.81
5/18/16,453.69,456,453.3,454.62,908046008.5,7073564772,400,2.7,0.93
5/17/16,454.01,455.07,453.61,453.78,1048150433,7058821457,400,1.46,-0.23
5/16/16,457.59,458.2,452.95,454.16,1082641016,7063120268,400,5.25,-3.43
5/15/16,455.76,458.69,455.46,457.57,846864351.3,7114461730,400,3.23,1.81
5/14/16,455.82,456.84,454.79,455.67,778016631.8,7083394303,400,2.05,-0.15
5/13/16,454.85,457.05,453.45,455.67,1038838445,7081726955,400,3.6,0.82
5/12/16,452.45,454.95,449.25,454.77,948140246,7065960832,400,5.7,2.32
5/11/16,450.86,454.58,450.86,452.73,1031367419,7032699388,400,3.72,1.87
5/10/16,460.52,461.93,448.95,450.89,907246767.6,7002714977,400,12.98,-9.63
5/9/16,458.21,462.48,456.53,460.48,798761726.1,7149827444,400,5.95,2.27
5/8/16,458.43,459.42,455.98,458.55,678894241.4,7117822794,400,3.44,0.12
5/7/16,459.64,460.67,457.32,458.54,802155146.2,7115722136,400,3.35,-1.1
5/6/16,447.94,461.38,447.07,459.6,909072774.8,7130556704,400,14.31,11.66
5/5/16,446.71,448.51,445.88,447.98,878294903.7,6948331748,400,2.63,1.27
5/4/16,450.18,450.38,445.63,446.72,907818698.9,6927161701,400,4.75,-3.46
5/3/16,444.73,451.1,442.62,450.3,904119923.4,6980826502,400,8.48,5.57
5/2/16,451.93,452.45,441.78,444.67,974922304,6891791430,400,10.67,-7.26
5/1/16,448.48,452.48,447.93,451.88,768827843.4,7001712750,400,4.55,3.4
4/30/16,455.18,455.59,447.7,448.32,786912843.2,6944860514,400,7.89,-6.86
4/29/16,449.41,455.38,446.02,455.1,941201149,7048201013,400,9.36,5.69
4/28/16,445.04,449.55,436.65,449.01,1042584437,6952183242,400,12.9,3.97
4/27/16,466.26,467.08,444.13,444.69,1034272399,6883732526,400,22.95,-21.57
4/26/16,461.65,467.96,461.62,466.09,1154154861,7213507974,400,6.34,4.44
4/25/16,459.12,466.62,453.59,461.43,1042597951,7139621427,400,13.03,2.31
4/24/16,450.56,460.15,448.93,458.55,763874515,7093731211,400,11.22,7.99
4/23/16,445.86,450.28,444.33,450.28,856224774.9,6964275296,400,5.95,4.42
4/22/16,449.69,449.81,444.15,445.74,1056248537,6892364370,400,5.66,-3.95
4/21/16,441.42,450.55,440.95,449.42,1124131225,6947795903,400,9.6,8
4/20/16,435.32,443.05,434.41,441.39,960136888.1,6821898724,400,8.64,6.07
4/19/16,428.7,436.02,428.1,435.51,913529724,6729223763,400,7.92,6.81
4/18/16,427.61,429.27,427.09,428.59,839859196.6,6620723761,400,2.18,0.98
4/17/16,430.64,431.37,426.08,427.4,860954215,6600878376,400,5.29,-3.24
4/16/16,429.58,432.63,428.98,430.57,1038087552,6648182380,400,3.65,0.99
4/15/16,424.43,429.93,424.43,429.71,877715402.8,6633436610,400,5.5,5.28
4/14/16,423.93,425.37,423.01,424.28,805598888.9,6548113819,400,2.36,0.35
4/13/16,425.63,426.66,422.92,423.73,954950064.8,6537929600,400,3.74,-1.9
4/12/16,422.84,427.28,422.84,425.19,916085726.1,6558651418,400,4.44,2.35
4/11/16,421.87,422.74,420.53,422.48,661167366.1,6515321585,400,2.21,0.61
4/10/16,419.59,422.43,419.26,421.56,610602480.6,6499536744,400,3.17,1.97
4/9/16,420.81,420.89,416.52,419.41,682919342.9,6464539022,400,4.37,-1.4
4/8/16,422.91,425.36,419.64,420.35,738129550,6477294354,400,5.72,-2.56
4/7/16,423.62,423.66,420.52,422.74,831336787,6512693215,400,3.14,-0.88
4/6/16,424.28,424.53,422.73,423.41,731657944.5,6521491709,400,1.8,-0.87
4/5/16,421.02,424.26,420.61,424.03,699882106.7,6529351750,400,3.65,3.01
4/4/16,421.3,422.34,419.6,421.44,700639445.6,6487898586,400,2.74,0.14
4/3/16,421.17,421.58,419.7,420.9,567271485,6477828309,400,1.88,-0.27
4/2/16,418.42,422.08,418.42,420.87,634937814,6475857111,400,3.66,2.45
4/1/16,416.76,418.17,415.83,417.96,747129154.8,6429593619,400,2.34,1.2
3/31/16,415.26,418.37,415.26,416.73,702407428.6,6409062819,400,3.11,1.47
3/30/16,416.83,416.83,412.5,414.82,686395592.8,6378356002,400,4.33,-2.01
3/29/16,424.3,426.2,412.68,416.52,696580587,6402954687,400,13.52,-7.78
3/28/16,426.55,426.86,423.29,424.23,730937820.4,6519889575,400,3.57,-2.32
3/27/16,418.14,428.8,417.71,426.77,653833359,6557030843,400,11.09,8.63
3/26/16,417.36,418.99,416.26,417.95,544240342.6,6420042696,400,2.73,0.59
3/25/16,416.51,418.08,415.56,417.18,757896548.5,6406608048,400,2.52,0.67
3/24/16,418.42,418.68,415.49,416.39,823742620.4,6393094869,400,3.19,-2.03
3/23/16,418.16,419.27,417.36,418.04,709989048.8,6416845742,400,1.91,-0.12
3/22/16,413.13,418.38,412.53,418.09,788663875.9,6416025151,400,5.85,4.96
3/21/16,413.42,413.42,410.38,413.31,715468686.2,6341110984,400,3.04,-0.11
3/20/16,410.4,414.63,410.4,413.76,665740963,6346546570,400,4.23,3.36
3/19/16,409.27,410.98,407.23,410.44,814831913.9,6294271612,400,3.75,1.17
3/18/16,420.55,420.55,406.14,409.55,2054673743,6279128504,400,14.41,-11
3/17/16,417.89,421,417.89,420.62,3201345060,6447467967,400,3.11,2.73
3/16/16,416.89,417.69,415.91,417.01,5463382218,6390672724,400,1.78,0.12
3/15/16,416.39,418.13,414.98,416.83,1212820646,6386304534,400,3.15,0.44
3/14/16,414.2,416.68,414.2,416.44,866668882.8,6378632901,400,2.48,2.24
3/13/16,411.65,416.6,411.64,414.07,619961779.2,6340701565,400,4.96,2.42
3/12/16,421.61,421.8,410.09,411.62,705781289.6,6301963440,400,11.71,-9.99
3/11/16,417.24,423.93,417.01,421.69,898652016.2,6454555816,400,6.92,4.45
3/10/16,414.74,417.51,413.25,417.13,896628156.1,6383105414,400,4.26,2.39
3/9/16,413.89,416.03,411.61,414.86,779524606.4,6346735710,400,4.42,0.97
3/8/16,414.46,416.24,411.09,413.97,863096303.8,6331422309,400,5.15,-0.49
3/7/16,407.76,415.92,406.31,414.32,1108791484,6335164892,400,9.61,6.56
3/6/16,400.52,411.91,395.78,407.71,738462152.4,6232667872,400,16.13,7.19
3/5/16,410.78,411.26,394.04,400.57,7895447566,6122091567,400,17.22,-10.21
3/4/16,421.84,425.18,410.94,410.94,3069214161,6279024638,400,14.24,-10.9
3/3/16,423.91,425.37,419.41,421.65,1397604487,6441066887,400,5.96,-2.26
3/2/16,435.13,435.92,423.99,423.99,2365926820,6475329604,400,11.93,-11.14
3/1/16,437.92,439.65,432.32,435.12,4676165059,6643686404,400,7.33,-2.8
2/29/16,433.44,441.51,431.69,437.7,4191509717,6681444705,400,9.82,4.26
2/28/16,432.57,435.68,423.82,433.5,3570675382,6615986322,400,11.86,0.93
2/27/16,432.84,434.23,428.1,432.52,923906631.8,6599515471,400,6.13,-0.32
2/26/16,424.63,432.15,421.62,432.15,1284890354,6592327507,400,10.53,7.52
2/25/16,425.04,427.72,420.42,424.54,1248357351,6474784226,400,7.3,-0.5
2/24/16,420.96,425.55,413.91,424.95,1451913735,6479395124,400,11.64,3.99
2/23/16,438.26,439.86,417.82,420.74,1623893638,6413836323,400,22.04,-17.52
2/22/16,438.99,439.05,432.92,437.75,1864607890,6671673493,400,6.13,-1.24
2/21/16,437.77,448.05,429.08,438.8,1753788266,6686294225,400,18.97,1.03
2/20/16,421.6,441.98,421.6,437.16,1669876596,6659985887,400,20.38,15.56
2/19/16,422.73,423.1,417.6,420.79,1939519855,6408881658,400,5.5,-1.94
2/18/16,416.57,426,415.64,422.37,1529333867,6431547586,400,10.36,5.8
2/17/16,407.66,421.17,406.78,416.32,1535289817,6337628174,400,14.39,8.66
2/16/16,401.43,408.95,401.43,407.49,1496838607,6201590434,400,7.52,6.06
2/15/16,407.57,410.38,397.75,400.18,1476229749,6089064891,400,12.63,-7.39
2/14/16,392.93,407.23,392.93,407.23,1021784521,6194711495,400,14.3,14.3
2/13/16,384.64,391.86,384.64,391.86,938754064.3,5959279526,300,7.22,7.22
2/12/16,379.69,384.95,379.6,384.26,939287003.4,5842238586,300,5.35,4.57
2/11/16,382.11,383.13,376.4,379.65,937479947.9,5770550973,300,6.73,-2.46
2/10/16,376.15,385.48,375.78,381.65,916128362,5799042060,300,9.7,5.5
